FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
HG01796	HG01796	0.1172672	0.1486499	0.1038349	0.01915567	-0.1398374	0.03833795	0.01202348	-0.01072048	-0.002205079	-2.27172e-05	HG01796:HG01796
HG01797	HG01797	0.1127902	0.1462271	0.1080765	0.01225937	-0.1552029	0.03566813	0.008202826	0.0159852	-0.00530296	0.004428115	HG01797:HG01797
HG01798	HG01798	0.1224367	0.1411697	0.09739472	0.02687118	-0.03081436	0.02974758	-0.006784009	-0.005771753	0.003073918	-0.01745323	HG01798:HG01798
HG01799	HG01799	0.122573	0.15171	0.1084814	0.01262886	-0.1392725	0.04350482	-0.004645859	0.007194384	-0.008456334	0.01595878	HG01799:HG01799
HG01800	HG01800	0.1151615	0.1504611	0.1054556	0.02273752	-0.1264457	0.05296596	0.005563702	-0.003274186	0.0108423	0.008134082	HG01800:HG01800
HG01801	HG01801	0.1074878	0.1497305	0.1059637	0.01368034	-0.1467117	0.04976401	0.006937733	0.006434463	0.02699409	0.0005475454	HG01801:HG01801
HG01802	HG01802	0.1115944	0.1502061	0.09527603	0.01948483	-0.1026349	0.03603291	0.01404033	0.005163221	-0.002391463	0.004990808	HG01802:HG01802
HG01804	HG01804	0.1129464	0.148239	0.1088628	0.01476662	-0.120322	0.02608604	-0.001911734	3.84767e-05	-0.0002961483	0.000547749	HG01804:HG01804
HG01805	HG01805	0.1143397	0.1494843	0.1082233	0.01518093	-0.1254823	0.02766088	0.001087898	0.0008927039	1.844606e-05	0.007071101	HG01805:HG01805
HG01806	HG01806	0.1075737	0.147235	0.1016394	0.02123516	-0.1250473	0.02848714	0.00300421	0.009400278	-0.003297687	0.003749634	HG01806:HG01806
HG01807	HG01807	0.1113262	0.1470287	0.1049508	0.01562584	-0.1284508	0.02817475	0.01165416	0.001574082	0.002556583	0.004346488	HG01807:HG01807
HG01808	HG01808	0.1155635	0.1462714	0.1061762	0.0207145	-0.111647	0.02919988	0.005084372	0.006584016	0.01355142	-0.0005986405	HG01808:HG01808
HG01809	HG01809	0.1129918	0.142895	0.1071725	0.01969193	-0.1193628	0.03407195	0.00621076	0.003400647	-0.001603461	-0.001502247	HG01809:HG01809
HG01810	HG01810	0.1124211	0.1452504	0.1019621	0.01558125	-0.1232252	0.03051131	0.0008078427	-0.0004354473	0.007568515	0.001583672	HG01810:HG01810
HG01811	HG01811	0.113932	0.1465498	0.1075188	0.02287775	-0.1244251	0.03337087	0.001654586	-0.008514504	-0.0009852101	-0.0002113385	HG01811:HG01811
HG01812	HG01812	0.1122839	0.1504744	0.1029144	0.01905439	-0.1187429	0.03874736	0.002642749	0.009649259	0.002065087	0.004798802	HG01812:HG01812
HG01813	HG01813	0.1116063	0.1492704	0.1026385	0.01354734	-0.10656	0.03055425	0.005204967	0.006838827	-0.004472601	0.008949541	HG01813:HG01813
HG01815	HG01815	0.1112832	0.1442276	0.1023157	0.01419769	-0.1167169	0.03324599	0.006793178	0.00112089	0.000660103	0.003503664	HG01815:HG01815
HG01816	HG01816	0.1111906	0.1482112	0.1057254	0.02076875	-0.1256969	0.02839984	0.01311512	-0.009628746	0.001702635	0.007142724	HG01816:HG01816
HG01817	HG01817	0.1025042	0.1534477	0.104549	0.01559893	-0.1243813	0.02745324	0.002710628	-0.002369602	-0.01081837	-0.002015759	HG01817:HG01817
HG01840	HG01840	0.1076401	0.1486257	0.1011245	0.007201098	-0.08668277	0.02159246	-0.001324768	0.01126721	-0.004696038	0.0007808623	HG01840:HG01840
HG01841	HG01841	0.1099672	0.141346	0.1034424	0.01907363	-0.1003014	0.02779386	0.006549257	0.00466123	-0.002453972	0.002693154	HG01841:HG01841
HG01842	HG01842	0.1033912	0.1412794	0.1059819	0.01698615	-0.101642	0.0215198	0.004554275	0.008274122	-0.01400222	-0.004745723	HG01842:HG01842
HG01843	HG01843	0.114706	0.1426942	0.1026443	0.01214823	-0.1016377	0.03285923	0.007630469	0.005787024	0.004098329	0.007661222	HG01843:HG01843
HG01844	HG01844	0.1062892	0.1427913	0.1047507	0.009505846	-0.0999815	0.03443324	0.0009206812	-1.583448e-06	0.00124578	-0.003301383	HG01844:HG01844
HG01845	HG01845	0.109456	0.144116	0.1038737	0.01495363	-0.09389754	0.02884025	-0.003275915	0.0002577867	-1.996744e-05	0.003962384	HG01845:HG01845
HG01846	HG01846	0.1039928	0.1409666	0.104989	0.009145793	-0.09445803	0.02651725	0.008472508	-0.001585404	0.01225568	-0.0004150725	HG01846:HG01846
HG01847	HG01847	0.106705	0.1435291	0.1027624	0.01075545	-0.1057133	0.02055212	-0.003610368	0.006052587	0.0003935419	-0.008137803	HG01847:HG01847
HG01848	HG01848	0.1083855	0.1441716	0.09994411	0.004685763	-0.09252631	0.03839948	-0.0039497	0.005650956	0.006754755	0.0002999136	HG01848:HG01848
HG01849	HG01849	0.1074879	0.1404156	0.1074979	0.01214085	-0.1038536	0.01738591	0.003102277	-0.004403496	0.006582691	0.0001398625	HG01849:HG01849
HG01850	HG01850	0.1086434	0.1436263	0.09507469	0.02096352	-0.09268901	0.02552867	0.006089341	0.000338584	0.003935163	-0.004857432	HG01850:HG01850
HG01851	HG01851	0.1157227	0.1515046	0.09707407	0.01696729	-0.1060894	0.04157515	0.002066051	0.006967563	-0.008531314	0.003339104	HG01851:HG01851
HG01852	HG01852	0.1114499	0.1407236	0.1067755	0.0112223	-0.09523663	0.03634182	0.003203175	-0.001692158	-0.003352253	-0.007724893	HG01852:HG01852
HG01853	HG01853	0.1117324	0.1386584	0.1035929	0.007478879	-0.1020087	0.02037143	0.01438273	-0.005794605	0.006876764	-0.008710564	HG01853:HG01853
HG01855	HG01855	0.1047227	0.1384255	0.1034212	0.01550863	-0.1036416	0.02384719	-0.006822885	0.002586507	0.008239009	-0.0004764784	HG01855:HG01855
HG01857	HG01857	0.1120372	0.1469334	0.1014028	0.01535179	-0.0986724	0.0273383	-0.002462781	0.00437427	1.942387e-05	0.00303853	HG01857:HG01857
HG01858	HG01858	0.1095734	0.1425906	0.1094559	0.01403542	-0.0958055	0.02793077	0.0016928	0.007945442	-0.002442929	0.001590731	HG01858:HG01858
HG01859	HG01859	0.1140286	0.1437481	0.1004677	0.02566192	-0.09509492	0.02930561	-0.006166006	0.003966431	-0.00187319	0.001771606	HG01859:HG01859
HG01860	HG01860	0.1156756	0.1498704	0.09805363	0.01610618	-0.108212	0.02770176	-0.002133219	4.396887e-05	0.003401864	0.005341834	HG01860:HG01860
HG01861	HG01861	0.1076952	0.1418396	0.1042713	0.008261901	-0.09135564	0.02297103	0.002124292	-0.006700686	-0.0007421239	0.00422027	HG01861:HG01861
HG01862	HG01862	0.1100228	0.1444148	0.1048203	0.01075002	-0.08196584	0.03795776	0.01038093	0.01170801	-0.001185197	0.00225829	HG01862:HG01862
HG01863	HG01863	0.1160672	0.1458416	0.1010418	0.01349768	-0.09619315	0.0217396	0.0002893993	0.0002130577	-0.00387269	0.0002983496	HG01863:HG01863
HG01864	HG01864	0.1094118	0.1437024	0.1050814	0.01417596	-0.09394873	0.01323242	0.00737167	-0.001667437	0.009033225	-0.002024197	HG01864:HG01864
HG01865	HG01865	0.1117567	0.1440538	0.1082195	0.01507153	-0.1055765	0.02388997	-0.004602639	0.002895521	0.0007324366	-0.003186865	HG01865:HG01865
HG01866	HG01866	0.1103959	0.1404612	0.1012419	0.008988186	-0.09892265	0.0310065	0.0009587823	0.004965132	0.007281284	0.003803055	HG01866:HG01866
HG01867	HG01867	0.108002	0.1395495	0.1040608	0.01041695	-0.09365022	0.02128911	0.01297924	0.0002466592	0.002597296	-0.002442843	HG01867:HG01867
HG01868	HG01868	0.1157411	0.142438	0.104674	0.01068654	-0.1039094	0.02859023	0.003577596	0.006245509	-0.008361845	0.004984217	HG01868:HG01868
HG01869	HG01869	0.1116639	0.1443757	0.1018523	0.01857775	-0.1010401	0.03200042	-0.005140525	0.01016834	0.005652132	0.002718682	HG01869:HG01869
HG01870	HG01870	0.1116162	0.1460287	0.1000193	0.02094342	-0.09830765	0.02909289	0.0001869527	0.0005013993	0.0009935645	-0.0066719	HG01870:HG01870
HG01871	HG01871	0.1118287	0.1462921	0.1079802	0.008985523	-0.09653065	0.01494887	0.01135898	0.002940321	-0.008925469	0.003243694	HG01871:HG01871
HG01872	HG01872	0.1100874	0.1390027	0.09766183	0.01325021	-0.07808734	0.02753817	0.003560332	0.005941315	0.0004384697	0.0007355442	HG01872:HG01872
HG01873	HG01873	0.1134777	0.1435248	0.1019288	0.01681967	-0.09479213	0.01466826	0.004372702	0.004043073	-0.008402159	-0.004534116	HG01873:HG01873
HG01874	HG01874	0.1146433	0.1396318	0.1049112	0.009465354	-0.09593712	0.02212924	-0.003650698	-0.002229761	-0.0009629957	-0.004347164	HG01874:HG01874
HG01878	HG01878	0.1127591	0.1412694	0.1056322	0.01072257	-0.09078546	0.02903478	-0.001837266	-0.0002238193	-0.0009640733	-0.001029444	HG01878:HG01878
HG01882	HG01882	-0.3836238	0.1848884	-0.1915266	0.02085281	-0.000562534	-0.00156005	0.001653305	-0.000644172	0.007273072	-0.0009463332	HG01882:HG01882
HG01885	HG01885	-0.3762977	0.166934	-0.1851135	0.0186236	-0.0006596528	0.0009228616	-0.0007534111	0.004134116	0.002599276	0.005478266	HG01885:HG01885
HG01889	HG01889	-0.3815455	0.1830856	-0.1975396	0.02156978	0.0004684876	0.007508688	-0.007888203	0.0004356521	-0.003590909	0.00448275	HG01889:HG01889
HG01896	HG01896	-0.3808419	0.182083	-0.1985616	0.01757878	0.001531512	0.002697973	-0.0008702136	-0.008519803	0.007085226	0.004949057	HG01896:HG01896
HG01920	HG01920	0.2051536	-0.1292061	-0.2539362	-0.003628089	-0.0035651	0.01326265	-0.03190687	-0.003822134	0.005300188	0.010995	HG01920:HG01920
HG01923	HG01923	0.1913898	-0.1240359	-0.2439097	0.00194403	-0.006596258	0.008382308	-0.02372673	0.005679993	0.006869237	0.003373105	HG01923:HG01923
HG01926	HG01926	0.2147348	-0.1202999	-0.2594348	-0.002337838	-0.008375018	0.01238665	-0.03912519	-0.003143931	-0.01535969	0.001380568	HG01926:HG01926
HG01927	HG01927	0.1936054	-0.1335495	-0.2397334	0.00366413	-0.006247531	0.007719902	-0.01737893	0.008303211	0.01374913	0.008664831	HG01927:HG01927
HG01938	HG01938	0.2077507	-0.1243503	-0.2629659	-0.005231677	-0.001631382	0.007577735	-0.04068027	-0.00312211	0.002996584	0.002484282	HG01938:HG01938
HG01951	HG01951	0.19779	-0.1194326	-0.2574355	-0.01734556	-0.001002686	0.01143468	-0.03788532	0.001638413	-0.004632998	0.008805822	HG01951:HG01951
HG01961	HG01961	0.2172976	-0.1274295	-0.267628	-0.007571805	-0.006698989	0.006594446	-0.02884547	0.0008257924	-0.005735245	0.00435152	HG01961:HG01961
HG01968	HG01968	0.1983844	-0.1211764	-0.2384868	0.002424881	-0.001198057	0.009381643	-0.02461601	0.004851064	0.001127684	0.01019979	HG01968:HG01968
HG01974	HG01974	0.1972308	-0.1174727	-0.2515615	-0.001154066	-0.006933829	0.009435634	-0.04178847	-0.001410471	0.01471009	-0.004541677	HG01974:HG01974
HG02013	HG02013	-0.3772701	0.1827583	-0.1968671	0.01480434	0.0008636306	-0.002249886	-0.0009670611	0.005810806	0.004325694	0.01068215	HG02013:HG02013
HG02017	HG02017	0.1045532	0.1361583	0.09938058	0.009196305	-0.09901315	0.02674489	0.01232985	0.002971221	0.003476956	-0.003877396	HG02017:HG02017
HG02019	HG02019	0.1126192	0.1437693	0.1036788	0.01530324	-0.09294849	0.02680905	0.006282262	0.001096971	-0.01279355	-0.008108246	HG02019:HG02019
HG02020	HG02020	0.1093213	0.1422111	0.1030303	0.0151275	-0.1031143	0.02422609	0.002930757	0.001507109	-0.001563144	-0.008172643	HG02020:HG02020
HG02023	HG02023	0.1089248	0.1483877	0.09763252	0.01505973	-0.1065577	0.02626065	0.003433576	-0.005759594	0.002221028	0.008554792	HG02023:HG02023
HG02025	HG02025	0.1144875	0.1458615	0.1026171	0.0166326	-0.09941971	0.03090943	0.01108443	0.006181568	-0.002845526	-0.006577747	HG02025:HG02025
HG02026	HG02026	0.1159182	0.1467302	0.1022973	0.01722152	-0.1012413	0.02719644	0.01906203	0.005547227	-0.002693631	-0.004398454	HG02026:HG02026
HG02028	HG02028	0.1048284	0.1411018	0.1077932	0.01812092	-0.1006464	0.02542877	0.001661827	-0.0007251531	-0.002563901	0.007876812	HG02028:HG02028
HG02029	HG02029	0.1205314	0.1521177	0.09734002	0.02128693	-0.06258211	0.02611624	0.003539886	0.001961413	-0.002585823	0.003448179	HG02029:HG02029
HG02031	HG02031	0.1143962	0.1481261	0.0996645	0.01566048	-0.08843985	0.03370393	0.003843061	0.0009401527	-0.0008894827	0.007882348	HG02031:HG02031
HG02032	HG02032	0.1134398	0.1430776	0.1025347	0.02699502	-0.06676615	0.02668476	0.005568118	-0.004927452	-0.006565066	0.007719437	HG02032:HG02032
HG02035	HG02035	0.1090351	0.1389465	0.1023394	0.01665827	-0.09377842	0.03465721	-0.002131535	0.0090266	-0.004851733	-0.001481915	HG02035:HG02035
HG02040	HG02040	0.1141293	0.139203	0.1009936	0.01426881	-0.08859478	0.03305667	0.005969186	0.005892447	-0.00380843	0.002429182	HG02040:HG02040
HG02047	HG02047	0.1144504	0.1439887	0.1048435	0.01641498	-0.09845546	0.01402223	0.004378081	0.0005731026	-0.006923001	-0.001816848	HG02047:HG02047
HG02048	HG02048	0.1096771	0.1416397	0.1042336	0.01744895	-0.1057864	0.03100274	0.005366657	0.009671293	0.004830706	-0.004627411	HG02048:HG02048
HG02049	HG02049	0.1109128	0.1443117	0.1003298	0.01207745	-0.1081368	0.03542267	0.004054035	-0.002027369	0.002630955	0.0006042427	HG02049:HG02049
HG02050	HG02050	0.1081201	0.1437988	0.1017388	0.0128781	-0.09964132	0.02583105	0.00184194	0.002496159	-0.007993249	0.002260795	HG02050:HG02050
HG02051	HG02051	-0.3836776	0.1820451	-0.1988397	0.01920636	0.002356448	-0.003906531	-0.002936296	-0.0001646558	-0.007952504	-2.356229e-05	HG02051:HG02051
HG02052	HG02052	-0.3816811	0.1818557	-0.1996347	0.01760058	-0.003925907	0.001642127	0.01042013	-0.001058114	0.004999072	-0.0006891679	HG02052:HG02052
HG02057	HG02057	0.1076	0.1422741	0.09701701	0.008378997	-0.09848114	0.02499228	0.0005440863	0.002982141	-0.0007358769	-0.00967658	HG02057:HG02057
HG02058	HG02058	0.09799819	0.1362443	0.09772821	0.006638099	-0.09566357	0.02222051	0.003246727	0.006096681	0.005641175	0.00755499	HG02058:HG02058
HG02060	HG02060	0.1124451	0.1390493	0.1023312	0.01361179	-0.09692344	0.03069409	0.005252259	0.004877969	-0.005374677	0.007152104	HG02060:HG02060
HG02061	HG02061	0.1094563	0.1420655	0.1022661	0.0120482	-0.09081378	0.02924947	0.002204327	0.008122869	0.007880714	-0.000915924	HG02061:HG02061
HG02064	HG02064	0.1084969	0.1395908	0.09811391	0.01523166	-0.1022605	0.03040488	0.0006726333	0.005812267	0.007233986	0.009551267	HG02064:HG02064
HG02067	HG02067	0.1074702	0.1433152	0.1057212	0.01172902	-0.1007768	0.03031316	0.008209422	-0.007837633	-0.01255261	0.001388305	HG02067:HG02067
HG02069	HG02069	0.1037604	0.1411795	0.1014448	0.004029538	-0.1037826	0.01803918	0.000341904	0.005591427	-0.009610854	0.0008048604	HG02069:HG02069
HG02070	HG02070	0.1119946	0.1437042	0.104799	0.01290024	-0.09988453	0.02030575	-0.001925355	-0.0003973034	0.004713422	0.001269945	HG02070:HG02070
HG02072	HG02072	0.1072839	0.1412418	0.1025958	0.006054783	-0.114367	0.04831046	-0.007278859	-0.01343581	0.0007590582	0.01755025	HG02072:HG02072
HG02073	HG02073	0.1165653	0.1470424	0.1050228	0.01819884	-0.1129091	0.03976737	0.006988312	0.005149914	0.002736691	0.01637519	HG02073:HG02073
HG02075	HG02075	0.1080772	0.1470635	0.1044959	0.009991632	-0.1101161	0.04162721	-0.002448916	0.005370513	0.008403839	-0.006875506	HG02075:HG02075
HG02076	HG02076	0.1119498	0.1455923	0.1043311	0.01523928	-0.1166581	0.04755848	0.006950718	0.003560307	-0.006662081	0.02058288	HG02076:HG02076
HG02078	HG02078	0.1153361	0.1427712	0.104657	0.009361479	-0.1254202	0.04855367	0.004315248	-0.01068255	0.01527814	0.004496212	HG02078:HG02078
HG02079	HG02079	0.1074635	0.1506433	0.1082643	0.02038111	-0.1164749	0.05514941	-0.003592802	0.01427963	0.001224276	-0.004635276	HG02079:HG02079
HG02081	HG02081	0.1156794	0.1442142	0.1053513	0.009196442	-0.118595	0.04207227	0.005738763	-0.009155539	-0.006890844	-0.005619361	HG02081:HG02081
HG02082	HG02082	0.1133414	0.1484427	0.100601	0.01894843	-0.06942752	0.0296078	0.004268256	-0.003795496	-0.0141362	-0.002167282	HG02082:HG02082
HG02084	HG02084	0.1142323	0.1435429	0.1013912	0.01286464	-0.1224099	0.03136224	0.002829476	0.007711024	-0.003701831	-0.004911571	HG02084:HG02084
HG02085	HG02085	0.1134183	0.1456657	0.1074219	0.008748188	-0.1187024	0.04463039	0.01795803	2.254929e-06	0.007508777	0.001734105	HG02085:HG02085
HG02086	HG02086	0.1063271	0.1376794	0.1004194	0.008326764	-0.1022099	0.0328079	0.001820313	-0.004250602	0.001308158	0.003604356	HG02086:HG02086
HG02087	HG02087	0.1065859	0.1450658	0.1065619	0.01133102	-0.09218477	0.02758379	0.006263219	-0.002801792	-0.00283592	0.0009107265	HG02087:HG02087
HG02088	HG02088	0.1116981	0.1487003	0.1053903	0.0136081	-0.1051006	0.03622173	0.002503568	-0.004249544	0.004283316	0.008826949	HG02088:HG02088
HG02095	HG02095	-0.3694166	0.1715093	-0.1836526	0.02550684	0.0007476022	0.001085688	0.00176291	-0.001900516	-0.003799215	-0.004298446	HG02095:HG02095
HG02105	HG02105	0.1943477	-0.1283433	-0.239932	-0.00309643	-0.01367231	0.01123287	-0.03557602	-0.00685563	-0.0005439588	0.006689976	HG02105:HG02105
HG02107	HG02107	-0.3772353	0.185804	-0.1932296	0.01888967	0.000723426	0.001915392	0.002328471	-0.006097852	-0.003565138	0.005923947	HG02107:HG02107
HG02111	HG02111	-0.3684785	0.1638616	-0.1798897	0.02011012	-0.0008080129	0.003765205	0.002309397	0.003702128	0.000193097	-0.002497533	HG02111:HG02111
HG02113	HG02113	0.1155041	0.1413205	0.1055199	0.01513255	-0.0981693	0.03037342	0.008486285	-0.003858852	0.001635424	0.0001433986	HG02113:HG02113
HG02116	HG02116	0.1107196	0.1386002	0.106009	0.0117415	-0.1130785	0.03225105	0.01110162	-0.003307689	0.0244709	0.007632257	HG02116:HG02116
HG02121	HG02121	0.1077346	0.1437007	0.1064978	0.01329456	-0.1144992	0.04137966	0.01980171	0.005368734	-0.01486585	0.01631962	HG02121:HG02121
HG02122	HG02122	0.1124317	0.1503718	0.1022962	0.02196101	-0.05841972	0.02478871	0.004647467	-0.004537	0.009873323	0.0002004694	HG02122:HG02122
HG02127	HG02127	0.1114085	0.1442651	0.1012486	0.01675657	-0.1156816	0.04261023	-0.004987987	0.006193561	0.01295852	0.003528566	HG02127:HG02127
HG02128	HG02128	0.1095085	0.141861	0.1046597	0.0130854	-0.1091101	0.0548034	0.009231591	0.00257124	0.01845741	0.001844018	HG02128:HG02128
HG02130	HG02130	0.1143255	0.1414455	0.1021802	0.007310415	-0.1153568	0.03331099	-0.005355803	0.004757955	0.01206052	0.007302839	HG02130:HG02130
HG02133	HG02133	0.107415	0.1457496	0.104948	0.01284046	-0.127738	0.03797272	0.0003502486	0.01504496	0.003603937	0.002166724	HG02133:HG02133
HG02134	HG02134	0.112718	0.146608	0.1021505	0.0212104	-0.1124228	0.04420395	-0.005054519	0.01274527	-0.004090449	-0.01399253	HG02134:HG02134
HG02136	HG02136	0.1043863	0.1404426	0.1042506	0.004758129	-0.1167864	0.03724483	0.003554825	0.01343174	0.006150996	0.03469286	HG02136:HG02136
HG02137	HG02137	0.1117531	0.1480781	0.1057566	0.01538191	-0.1146888	0.03724	0.004784413	-0.006687696	-0.0213723	0.005608883	HG02137:HG02137
HG02138	HG02138	0.1104704	0.1417035	0.1007752	0.01144558	-0.1050162	0.01948802	-0.004598987	-0.001856609	0.006362142	0.002628054	HG02138:HG02138
HG02139	HG02139	0.107008	0.1418806	0.1015084	0.01759463	-0.1011506	0.02428768	0.009386985	0.0007308901	0.005219636	-0.001646001	HG02139:HG02139
HG02140	HG02140	0.1114173	0.1422143	0.1055964	0.0130373	-0.08889927	0.02826789	0.006973576	-0.0005985423	-0.007282457	0.0117985	HG02140:HG02140
HG02141	HG02141	0.1086911	0.1437047	0.1037028	0.01101765	-0.09131058	0.02531952	-0.003875509	0.002237688	0.005228466	0.007648602	HG02141:HG02141
HG02142	HG02142	0.08784601	0.1088267	0.1021541	0.01690276	-0.08148215	0.0231893	-0.00481436	-0.003268348	0.006180353	0.003595533	HG02142:HG02142
HG02144	HG02144	-0.3704043	0.1683961	-0.1900769	0.02200928	-0.004087037	-0.00900576	0.0006235657	-0.005837401	0.0004529027	0.00666272	HG02144:HG02144
HG02147	HG02147	0.183421	-0.1295396	-0.2276823	0.002416916	-0.002785003	0.01044768	-0.02398838	0.00226944	-0.0006071306	-0.001457912	HG02147:HG02147
HG02150	HG02150	0.1988461	-0.1296378	-0.2476231	-0.001219317	-0.00243818	0.002995399	-0.02146471	-0.005841348	-0.008393161	0.000839326	HG02150:HG02150
HG02151	HG02151	0.107797	0.1484015	0.1010647	0.01613073	-0.1249658	0.02950213	0.0127855	0.003348515	-0.0004787077	0.0004701021	HG02151:HG02151
HG02152	HG02152	0.1173317	0.1477922	0.1064186	0.01820701	-0.1289057	0.0361765	-0.001674687	0.003426136	-0.00323598	0.0015078	HG02152:HG02152
HG02153	HG02153	0.1146451	0.1428355	0.1032934	0.009069319	-0.1162149	0.01935023	0.009677341	0.00125817	-0.002440122	0.004572971	HG02153:HG02153
HG02154	HG02154	0.1133286	0.1470723	0.1058629	0.01747676	-0.1227023	0.02829772	0.001576421	0.0002123142	-0.009980056	0.006068551	HG02154:HG02154
HG02155	HG02155	0.1141316	0.1499398	0.1035978	0.02486945	-0.1102743	0.03230304	0.003340059	0.003121934	0.009242488	-0.001540201	HG02155:HG02155
HG02156	HG02156	0.113099	0.1439678	0.1056453	0.01655142	-0.1173391	0.04113155	0.006205576	0.001264178	0.006811055	0.008634608	HG02156:HG02156
HG02164	HG02164	0.1096981	0.1438195	0.1037659	0.01109461	-0.1103189	0.02794599	0.008339914	-0.0007793136	-0.001366532	0.002843436	HG02164:HG02164
HG02165	HG02165	0.1113388	0.1427868	0.1008945	0.01697931	-0.1057552	0.02408294	0.01097519	-0.0009160676	0.000328921	0.00595355	HG02165:HG02165
HG02166	HG02166	0.1149498	0.1492315	0.1034814	0.01638701	-0.1286909	0.03362997	0.0005848251	5.349139e-05	-0.002957036	-0.008897982	HG02166:HG02166
HG02178	HG02178	0.1126245	0.1519438	0.1083668	0.01569052	-0.1270028	0.02566088	0.003246129	-0.0009417235	0.01015988	-0.0002501587	HG02178:HG02178
HG02179	HG02179	0.1113454	0.1417183	0.1017612	0.01587794	-0.1098625	0.0413059	0.0110035	-0.002084963	-0.007246934	0.006070644	HG02179:HG02179
HG02180	HG02180	0.1164238	0.153811	0.1069973	0.0153825	-0.117389	0.03435384	0.003560939	0.005105627	-0.008684166	0.0008641599	HG02180:HG02180
HG02181	HG02181	0.1029611	0.1471507	0.1050424	0.01309029	-0.1265566	0.03752015	0.0057822	0.002029829	-0.0003832804	0.002720573	HG02181:HG02181
HG02182	HG02182	0.1146209	0.1468382	0.1074572	0.01770099	-0.1163932	0.04181262	0.006373445	0.003683836	-0.003571673	0.005053158	HG02182:HG02182
