FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
HG01509	HG01509	-0.02893832	0.242884	-0.03568178	-0.04159063	0.04978714	0.181868	-0.05172826	0.01224858	0.01555517	-0.001933557	EUR
HG01510	HG01510	-0.01391332	0.2457749	-0.03407362	-0.04628075	0.0419747	0.1837305	-0.04307187	0.01408579	0.01190774	0.008337535	EUR
HG01512	HG01512	-0.0151211	0.2525287	-0.03561649	-0.04908937	0.03916226	0.1882067	-0.04668128	0.0124085	0.008279833	0.007210255	EUR
HG01513	HG01513	-0.01169084	0.2505534	-0.02944901	-0.04331922	0.03939688	0.1919527	-0.04922498	0.0154203	0.01112471	0.004868318	EUR
HG01515	HG01515	-0.006138963	0.2537013	-0.03689179	-0.03947931	0.03414522	0.1974535	-0.04692244	0.01043641	0.01498344	0.003259671	EUR
HG01516	HG01516	-0.009269036	0.2560829	-0.02957726	-0.03705308	0.03706828	0.2021837	-0.05420604	0.01598644	0.02001068	0.002570584	EUR
HG01518	HG01518	-0.008556215	0.2583279	-0.0329902	-0.04057325	0.03950409	0.1934319	-0.05363467	0.009013886	0.01821876	0.008005044	EUR
HG01519	HG01519	-0.009002805	0.2554975	-0.03204629	-0.03811483	0.03779701	0.1955533	-0.05384137	0.01118567	0.01379938	-0.000580671	EUR
HG01521	HG01521	-0.005938936	0.2589482	-0.03611352	-0.03296898	0.03929239	0.198477	-0.05096692	0.01096154	0.01931315	0.002011673	EUR
HG01522	HG01522	-0.003265726	0.2524033	-0.03416683	-0.03881233	0.03529962	0.192966	-0.04889369	0.01592387	0.01138129	0.002138371	EUR
HG01524	HG01524	-0.02096663	0.2426593	-0.03250257	-0.03810046	0.04030466	0.1845168	-0.04523264	0.009389441	0.01392277	0.0007159799	EUR
HG01525	HG01525	-0.01846936	0.2378858	-0.04109118	-0.03727036	0.04397925	0.1815511	-0.04137902	0.01950124	0.01208368	0.002725073	EUR
HG01527	HG01527	-0.03238949	0.2369443	-0.02942097	-0.0450191	0.04428412	0.1803947	-0.04667209	0.01835407	0.0159015	0.005709759	EUR
HG01528	HG01528	-0.02397627	0.2446752	-0.03093823	-0.04539247	0.04080448	0.1857553	-0.04573497	0.009535245	0.01621506	0.003860035	EUR
HG01530	HG01530	-0.02664057	0.2374074	-0.03728313	-0.03762788	0.04624545	0.1801141	-0.0490995	0.01554633	0.01747262	0.004339828	EUR
HG01531	HG01531	-0.02824214	0.2386155	-0.03531729	-0.0465803	0.05422526	0.1850837	-0.04913062	0.01092894	0.01050969	0.00504096	EUR
HG01536	HG01536	-0.01858341	0.243337	-0.03541337	-0.03904869	0.04514497	0.1848127	-0.04995289	0.02248465	0.01877477	-0.0003952241	EUR
HG01537	HG01537	-0.01457583	0.2459448	-0.03763316	-0.04348973	0.04017632	0.186359	-0.04717344	0.0164958	0.0134226	0.002026324	EUR
HG01572	HG01572	0.2242163	-0.1794523	0.1534827	-0.05286285	-0.2083943	-0.09684609	-0.07419567	-0.03763893	0.0315875	-0.01213731	AMR
HG01595	HG01595	0.08630526	-0.2602411	-0.3179989	0.1554649	0.01545484	0.004829159	0.03680698	0.006469712	-0.02949073	0.007186906	EAS
HG01596	HG01596	0.0836744	-0.252916	-0.3181707	0.1408868	0.02160725	0.003421621	0.04085098	0.009881111	-0.03007595	0.003525164	EAS
HG01597	HG01597	0.07811873	-0.2595035	-0.3258477	0.1509238	0.02277492	0.008286298	0.03775465	0.004665367	-0.03176715	0.003722788	EAS
HG01598	HG01598	0.08677675	-0.2527893	-0.3151294	0.1431715	0.01672106	0.005359145	0.03852785	0.004753988	-0.02679239	0.005357087	EAS
HG01599	HG01599	0.08493155	-0.2487457	-0.3208522	0.1444967	0.01705863	0.00798254	0.03440362	0.001712447	-0.0317923	0.005838859	EAS
HG01600	HG01600	0.08297703	-0.2639889	-0.3198131	0.1522689	0.01609319	0.003598094	0.0310712	0.008191867	-0.03118385	0.004076083	EAS
HG01602	HG01602	-0.02601237	0.2408683	-0.03375448	-0.04042848	0.0413385	0.1813885	-0.04655683	0.01309204	0.01045375	0.00743086	EUR
HG01603	HG01603	-0.02391819	0.2403404	-0.03642645	-0.04047572	0.04773081	0.1806405	-0.0491439	0.02074063	0.01258219	-0.003243404	EUR
HG01605	HG01605	-0.01175246	0.2448566	-0.03590025	-0.04233353	0.04274615	0.1907176	-0.04890554	0.01457128	0.0133111	0.001970997	EUR
HG01606	HG01606	-0.01488293	0.2478684	-0.03122208	-0.03925201	0.039317	0.1887117	-0.04834755	0.01873926	0.01321921	0.003067735	EUR
HG01607	HG01607	-0.01808385	0.2446487	-0.03545011	-0.0495864	0.03944047	0.1840515	-0.0429273	0.01691261	0.0122737	0.01217575	EUR
HG01608	HG01608	-0.0209613	0.239835	-0.03607447	-0.04598641	0.04681592	0.1876782	-0.0451374	0.01468054	0.006330497	0.0009257058	EUR
HG01610	HG01610	-0.02155288	0.2418638	-0.03210659	-0.04259649	0.04763439	0.1807588	-0.04633121	0.01571663	0.01120375	0.003841854	EUR
HG01612	HG01612	-0.03161811	0.2444677	-0.03906503	-0.0370193	0.05099928	0.1854397	-0.04709512	0.01829729	0.01433887	0.007050594	EUR
HG01613	HG01613	-0.0171473	0.2486479	-0.03947599	-0.04743	0.0391008	0.1919988	-0.04151204	0.01564052	0.01450535	6.972567e-05	EUR
HG01615	HG01615	-0.02162769	0.244648	-0.0379935	-0.04762807	0.04053623	0.1861207	-0.04340766	0.0174307	0.01120583	-0.0002414102	EUR
HG01617	HG01617	-0.02039297	0.2379717	-0.04001284	-0.03753236	0.03958594	0.1813475	-0.04426642	0.008759167	0.01073937	0.008033725	EUR
HG01618	HG01618	-0.0201674	0.2322822	-0.02832175	-0.03783111	0.03741717	0.1822709	-0.04606693	0.01718706	0.01365171	0.0001798866	EUR
HG01619	HG01619	-0.02186958	0.2469705	-0.03386727	-0.04529448	0.03997968	0.1848269	-0.04623593	0.01293163	0.0145556	0.005771256	EUR
HG01620	HG01620	-0.02251357	0.2427331	-0.03239548	-0.0404503	0.0426897	0.1797637	-0.04923326	0.01353164	0.006731063	0.0008948102	EUR
HG01623	HG01623	-0.03248497	0.2418362	-0.02964868	-0.04271517	0.04255624	0.1836672	-0.04846239	0.01937333	0.01052676	0.003491292	EUR
HG01624	HG01624	-0.02225297	0.2382746	-0.03656224	-0.0414481	0.04481378	0.1826408	-0.05095662	0.01647469	0.01345854	0.007296359	EUR
HG01625	HG01625	-0.01706888	0.2395821	-0.03242819	-0.0384875	0.04052046	0.1846996	-0.04926416	0.0216597	0.01731887	-0.0002440123	EUR
HG01626	HG01626	-0.02955569	0.239643	-0.03802702	-0.04386753	0.0433106	0.1845093	-0.04518479	0.02027344	0.01461983	0.002095689	EUR
HG01630	HG01630	-0.04288388	0.2320981	-0.03098584	-0.04268406	0.05501783	0.1717361	-0.04373236	0.02168142	0.0128063	0.009467672	EUR
HG01631	HG01631	-0.01651457	0.2510915	-0.03628786	-0.04524685	0.03474708	0.1916064	-0.04521586	0.0220482	0.0175297	0.00605477	EUR
HG01632	HG01632	-0.01993091	0.246421	-0.03536385	-0.04165677	0.04639225	0.1842575	-0.05082868	0.01938379	0.01771276	0.002058117	EUR
HG01669	HG01669	-0.04101331	0.2304159	-0.03263267	-0.0409541	0.04970099	0.1787015	-0.05088115	0.01495232	0.007522694	-0.003476602	EUR
HG01670	HG01670	-0.02180021	0.2459104	-0.03749589	-0.04178403	0.046308	0.1929505	-0.04561906	0.01816714	0.01805345	0.006256347	EUR
HG01672	HG01672	-0.01710754	0.2436043	-0.03041925	-0.0491754	0.04153935	0.1889829	-0.05464525	0.01674345	0.008898077	0.002886955	EUR
HG01673	HG01673	-0.01766777	0.2494022	-0.03636143	-0.04361086	0.03510829	0.19009	-0.04466326	0.02131679	0.01698119	0.006212438	EUR
HG01675	HG01675	-0.01306134	0.2476656	-0.03384278	-0.04324834	0.04199042	0.1873126	-0.04470495	0.01038166	0.01479497	0.003607797	EUR
HG01676	HG01676	-0.01449859	0.2506805	-0.02955037	-0.04206784	0.0332211	0.1934345	-0.05014173	0.01165801	0.009737861	0.006022174	EUR
HG01678	HG01678	-0.0151966	0.2437852	-0.03777062	-0.04181395	0.0428506	0.1895658	-0.04762457	0.01700393	0.01168197	0.005189311	EUR
HG01679	HG01679	-0.02231984	0.2471023	-0.03424713	-0.03771643	0.04341588	0.1904184	-0.04630519	0.01222367	0.02067788	0.005988387	EUR
HG01680	HG01680	-0.02097595	0.2441413	-0.03420675	-0.03771443	0.04255307	0.1904303	-0.05625459	0.01071436	0.01231693	0.005902414	EUR
HG01682	HG01682	-0.01620613	0.2497763	-0.03535304	-0.04471588	0.03755162	0.1931946	-0.04949351	0.01164816	0.01359379	-0.002062216	EUR
HG01684	HG01684	-0.01102358	0.2428087	-0.03396493	-0.04443092	0.03854263	0.1933075	-0.04598235	0.01779262	0.01679689	0.01111894	EUR
HG01685	HG01685	-0.02953953	0.2393124	-0.02920751	-0.04006282	0.04419372	0.1795138	-0.04714657	0.01455928	0.01277796	0.0008369937	EUR
HG01686	HG01686	-0.02297631	0.2413742	-0.03219931	-0.04487865	0.04114853	0.1835731	-0.04425446	0.02315855	0.01818256	0.0004523829	EUR
HG01697	HG01697	-0.02672684	0.2369297	-0.03375009	-0.04252904	0.0435892	0.1771733	-0.04516031	0.01304919	0.01916098	0.007619565	EUR
HG01699	HG01699	-0.03028258	0.2402076	-0.03848473	-0.04633072	0.04659375	0.1818175	-0.0474721	0.02051404	0.01358951	0.007421405	EUR
HG01700	HG01700	-0.004267258	0.2543881	-0.03422252	-0.0416704	0.03523604	0.197188	-0.05053074	0.007601656	0.008073488	0.003887534	EUR
HG01702	HG01702	-0.008731159	0.2578915	-0.02896046	-0.04144615	0.03657151	0.1966648	-0.0534198	0.01290265	0.01041442	0.003726521	EUR
HG01704	HG01704	-0.03111345	0.2335565	-0.0317437	-0.04230567	0.04567189	0.1766112	-0.04228721	0.01196624	0.01759406	0.002310092	EUR
HG01705	HG01705	-0.02833428	0.2404746	-0.03296537	-0.04031365	0.05433913	0.1790046	-0.04676349	0.01881295	0.01891738	0.001876639	EUR
HG01707	HG01707	-0.02648927	0.2430002	-0.03592098	-0.04093628	0.04409893	0.181859	-0.04857208	0.01564697	0.01374064	-0.000554494	EUR
HG01708	HG01708	-0.02306796	0.2374489	-0.03449376	-0.04430074	0.04558815	0.1796449	-0.04266248	0.01552193	0.007774799	-0.003168189	EUR
HG01709	HG01709	-0.03026095	0.2416628	-0.0335202	-0.04822087	0.04328877	0.1823155	-0.04653713	0.02124824	0.01517992	0.0004712984	EUR
HG01710	HG01710	-0.02550312	0.2423911	-0.03724991	-0.0429625	0.05153089	0.18205	-0.04494206	0.01700387	0.01303781	0.009459799	EUR
HG01746	HG01746	-0.01745585	0.2519664	-0.03524787	-0.04130003	0.04108289	0.1906291	-0.04901134	0.01410124	0.008733763	0.005018129	EUR
HG01747	HG01747	-0.01880208	0.2475213	-0.03145277	-0.04334158	0.03997893	0.1863304	-0.04604764	0.02052339	0.01248316	0.004582609	EUR
HG01756	HG01756	-0.0226139	0.2393514	-0.03528743	-0.04009485	0.045241	0.1862741	-0.04370569	0.01537253	0.01726356	0.009751977	EUR
HG01757	HG01757	-0.02783632	0.2396855	-0.03615232	-0.0405745	0.04739137	0.1851163	-0.04022205	0.01614378	0.01664613	0.007074641	EUR
HG01761	HG01761	-0.01809544	0.2492735	-0.03570332	-0.04466562	0.04502239	0.1917643	-0.04982599	0.01630436	0.01081475	0.005865687	EUR
HG01762	HG01762	-0.01715257	0.2516194	-0.0383939	-0.04612681	0.04108346	0.1926504	-0.0380526	0.01683185	0.01208032	-0.003930227	EUR
HG01765	HG01765	-0.01580439	0.248607	-0.03121254	-0.04772275	0.04183846	0.18753	-0.04704479	0.0185723	0.007677468	0.0002693468	EUR
HG01766	HG01766	-0.02902816	0.2414093	-0.03077747	-0.03910091	0.04909976	0.1812279	-0.04573405	0.01661633	0.01446118	-0.00085035	EUR
HG01767	HG01767	-0.02785722	0.2444023	-0.03492451	-0.04057249	0.04647067	0.1844802	-0.0501053	0.01422347	0.02125057	0.01038206	EUR
HG01768	HG01768	-0.02525708	0.2409684	-0.03611135	-0.03756809	0.04321294	0.1826865	-0.04812244	0.01805763	0.01691104	-0.0023698	EUR
HG01770	HG01770	-0.02333357	0.2402478	-0.03076436	-0.04057743	0.04279565	0.1873486	-0.05120501	0.01582194	0.01932331	0.001660293	EUR
HG01771	HG01771	-0.0107359	0.2524583	-0.03074316	-0.04421281	0.04057044	0.194155	-0.04708165	0.01823263	0.0160124	0.00693527	EUR
HG01773	HG01773	-0.01678372	0.2470069	-0.03408989	-0.0431383	0.04358537	0.1871328	-0.04797416	0.01078822	0.01702013	0.009427182	EUR
HG01775	HG01775	-0.01615699	0.2509996	-0.02911466	-0.04793217	0.03457857	0.1912447	-0.0494193	0.01430127	0.01729069	0.001305051	EUR
HG01776	HG01776	-0.01195208	0.246673	-0.03556891	-0.04430678	0.03974093	0.1900541	-0.04749912	0.01823221	0.009185531	0.001319306	EUR
HG01777	HG01777	-0.01321074	0.2458678	-0.03679056	-0.04270161	0.03913079	0.1879846	-0.04856851	0.0217063	0.01237952	0.00291723	EUR
HG01779	HG01779	-0.01812728	0.2495677	-0.03915665	-0.04422972	0.04364899	0.1943368	-0.04557098	0.01557393	0.01556631	-0.002472782	EUR
HG01781	HG01781	-0.01794959	0.2504918	-0.03329279	-0.04256799	0.03954125	0.1908235	-0.04730651	0.0149008	0.012337	0.00585162	EUR
HG01783	HG01783	-0.02553199	0.2420149	-0.03007201	-0.0485911	0.04756594	0.1780288	-0.04719019	0.0148292	0.0105001	-3.728108e-05	EUR
HG01784	HG01784	-0.01991364	0.2396568	-0.03911873	-0.04431281	0.04041638	0.1904245	-0.05228832	0.01679656	0.01232281	0.001446775	EUR
HG01785	HG01785	-0.009909011	0.2491117	-0.03924274	-0.04666722	0.03975537	0.1941427	-0.04219376	0.01801045	0.01456128	0.002946629	EUR
HG01786	HG01786	-0.01374993	0.2498304	-0.03772619	-0.04744656	0.0386776	0.1898559	-0.04360105	0.01629941	0.01502448	0.00360759	EUR
HG01789	HG01789	-0.003458408	0.249095	-0.03308894	-0.04971513	0.02653456	0.1904567	-0.05017984	0.02020625	0.01680774	0.0008314162	EUR
HG01790	HG01790	-0.001378479	0.2443414	-0.04011951	-0.0572343	0.03308668	0.1872772	-0.05038355	0.03028271	0.02182416	-0.002376032	EUR
HG01791	HG01791	-0.002398047	0.2418347	-0.03988222	-0.05793026	0.03257717	0.1876611	-0.04644696	0.02309848	0.02363275	-0.005501298	EUR
HG01794	HG01794	0.08759121	-0.2723596	-0.3288448	0.1650274	0.01882423	0.01178551	0.03875483	0.00504811	-0.04392002	0.006865705	EAS
HG01795	HG01795	0.08380739	-0.2594863	-0.3262757	0.1515365	0.02254606	0.001074767	0.03936146	0.00754641	-0.0454561	0.004342826	EAS
HG01796	HG01796	0.08411099	-0.2578957	-0.3284789	0.1527853	0.021592	0.002088193	0.04043499	0.001713899	-0.04479928	0.005479215	EAS
HG01797	HG01797	0.08949476	-0.2604282	-0.3279145	0.1527376	0.01868971	0.01016267	0.0388642	0.008475877	-0.04236459	0.005254517	EAS
HG01798	HG01798	0.09397476	-0.2617708	-0.3144165	0.1570257	0.0152716	0.003331438	0.02882718	0.004501575	-0.01267523	-0.0008086023	EAS
HG01799	HG01799	0.09301287	-0.2642114	-0.3248491	0.1545552	0.01950856	0.006775967	0.04165219	0.00637348	-0.03486038	0.004273739	EAS
HG01800	HG01800	0.08264998	-0.2604098	-0.3228808	0.1629093	0.0182616	0.004764451	0.03526425	0.0007035869	-0.04361379	0.007893457	EAS
HG01801	HG01801	0.08057996	-0.2606249	-0.3203286	0.1553309	0.0245712	0.00784859	0.03937638	0.006396054	-0.04533781	0.006219293	EAS
HG01802	HG01802	0.08255209	-0.2634571	-0.3249035	0.1460165	0.01382751	-0.0002871868	0.03452755	0.004211428	-0.03680181	-0.0007618738	EAS
HG01804	HG01804	0.08760478	-0.2606047	-0.3248765	0.1512831	0.01825476	0.003266798	0.03579134	0.008197458	-0.03256974	0.00855	EAS
HG01805	HG01805	0.08223979	-0.2569454	-0.3218181	0.1557932	0.02012887	0.008920394	0.03448541	0.003705031	-0.03285226	0.006698872	EAS
HG01806	HG01806	0.08069498	-0.2605439	-0.3241571	0.1566118	0.0240857	0.007188322	0.03379779	0.004362709	-0.0414388	0.003314006	EAS
HG01807	HG01807	0.08806121	-0.2575395	-0.3197762	0.1498355	0.02093116	0.005026644	0.03705718	0.007211347	-0.04517284	0.009895824	EAS
HG01808	HG01808	0.08714139	-0.2594423	-0.3231733	0.1532266	0.02178385	0.01077318	0.03535005	0.005091724	-0.03161469	0.010165	EAS
HG01809	HG01809	0.08318929	-0.2599762	-0.3272967	0.1566884	0.02156527	0.01125445	0.03580157	-0.002167027	-0.03195846	0.0100996	EAS
HG01810	HG01810	0.08509373	-0.2628452	-0.3241795	0.1516756	0.02061864	0.008128328	0.03843461	0.003221938	-0.03948084	0.01067186	EAS
HG01811	HG01811	0.08838943	-0.2579731	-0.3230915	0.1523183	0.01931979	0.004820928	0.03587931	0.006861863	-0.03664461	0.007482431	EAS
HG01812	HG01812	0.08729944	-0.2650037	-0.3293619	0.1572198	0.02047357	0.002946714	0.03690132	0.003870632	-0.03363128	0.001856464	EAS
HG01813	HG01813	0.08084456	-0.2602593	-0.3222027	0.1546871	0.02170677	0.003836845	0.04041431	0.007716902	-0.02913716	0.006102195	EAS
HG01815	HG01815	0.08375901	-0.25634	-0.3223601	0.1504589	0.01943141	0.007528915	0.03901645	0.003335243	-0.03661596	-0.0003352366	EAS
HG01816	HG01816	0.08400802	-0.2605838	-0.3315302	0.1575893	0.02154503	0.01221503	0.03738602	0.003121726	-0.03584354	0.004747711	EAS
HG01817	HG01817	0.08257238	-0.2585516	-0.3267466	0.1482995	0.03007996	0.005764692	0.03390139	0.004199243	-0.04383541	0.009494898	EAS
HG01840	HG01840	0.08104338	-0.2562385	-0.3250418	0.1438565	0.02584087	0.002964965	0.03878511	0.01143315	-0.02771189	0.00306956	EAS
HG01841	HG01841	0.08835415	-0.2492624	-0.3207891	0.1478002	0.02468859	0.004976192	0.02800225	0.00792817	-0.03260794	0.005342213	EAS
HG01842	HG01842	0.07890841	-0.249607	-0.3199578	0.1503512	0.02318388	0.01236116	0.03950768	0.005172658	-0.03126925	0.004310307	EAS
HG01843	HG01843	0.08438044	-0.2531825	-0.325835	0.1468954	0.020677	0.01523642	0.03877332	0.01317	-0.03155819	0.007841312	EAS
HG01844	HG01844	0.08015451	-0.2585775	-0.3170699	0.1465974	0.01980003	0.004359453	0.0362671	0.002855561	-0.03704441	0.002418076	EAS
HG01845	HG01845	0.08103856	-0.2563478	-0.317274	0.1440732	0.01935231	0.006725055	0.03356827	0.006599494	-0.03068492	0.005707458	EAS
HG01846	HG01846	0.07737251	-0.2515388	-0.322186	0.1445114	0.0199697	0.008617235	0.03873075	0.006192313	-0.03415411	0.005553492	EAS
HG01847	HG01847	0.08198314	-0.2531868	-0.3175002	0.1425653	0.02118809	0.005307692	0.03855072	0.001333256	-0.03817359	0.003221949	EAS
HG01848	HG01848	0.08320506	-0.2567713	-0.3171301	0.1398641	0.02270703	0.003031221	0.03688312	0.01437061	-0.03005579	0.003585953	EAS
HG01849	HG01849	0.08171379	-0.2480236	-0.3219116	0.1465964	0.01964018	0.009425725	0.0410801	0.003187246	-0.03756227	0.004020954	EAS
HG01850	HG01850	0.08508496	-0.2520498	-0.3120163	0.149201	0.01370517	0.003237683	0.0317386	0.002915848	-0.03031768	0.006535594	EAS
HG01851	HG01851	0.08762973	-0.2580879	-0.3189095	0.1520729	0.0221419	0.008049795	0.0335939	-0.002331758	-0.03108843	0.004165551	EAS
HG01852	HG01852	0.08148899	-0.257131	-0.3164517	0.1439613	0.01917593	0.006936284	0.03695013	0.005342514	-0.03010064	0.005621794	EAS
HG01853	HG01853	0.08473704	-0.2586699	-0.3196674	0.1445145	0.02324639	0.005163994	0.03523699	0.01276097	-0.03745355	0.008990477	EAS
HG01855	HG01855	0.08167913	-0.252949	-0.3145162	0.1445438	0.01864301	0.01184101	0.0336651	0.002074212	-0.03183309	0.007661173	EAS
HG01857	HG01857	0.08428515	-0.2567438	-0.3159761	0.1483068	0.01824169	0.007604982	0.03754239	0.004945797	-0.03418407	0.009144608	EAS
HG01858	HG01858	0.07818958	-0.2568527	-0.3242179	0.1517416	0.01577946	0.01063606	0.03716712	0.005442803	-0.03017842	-0.0006096849	EAS
HG01859	HG01859	0.08552985	-0.2564896	-0.3139852	0.1546096	0.01675779	0.00982966	0.03587492	0.007337474	-0.03481206	0.008670741	EAS
HG01860	HG01860	0.08321409	-0.2599712	-0.317749	0.153045	0.02108322	0.0005140155	0.03599441	0.001001528	-0.03243505	0.003908662	EAS
HG01861	HG01861	0.08789495	-0.2537675	-0.3180667	0.1474776	0.01534171	0.004807456	0.0378547	0.0064627	-0.02788968	0.007552891	EAS
HG01862	HG01862	0.08533456	-0.2527487	-0.3204773	0.1485397	0.02254013	0.005916242	0.0332136	0.004581138	-0.03057866	0.003133622	EAS
HG01863	HG01863	0.08679347	-0.2584875	-0.3217085	0.1495265	0.01766996	0.00296458	0.03665103	0.002300804	-0.02891446	0.005668967	EAS
HG01864	HG01864	0.08309693	-0.2549557	-0.3207898	0.1479507	0.02214244	0.004449718	0.03632861	0.002385967	-0.03143613	0.004149148	EAS
HG01865	HG01865	0.08389522	-0.2544779	-0.3246524	0.1485774	0.01835792	0.008723919	0.03921723	0.004895835	-0.03611039	0.006919955	EAS
HG01866	HG01866	0.08154768	-0.2462368	-0.3146526	0.1402652	0.02029954	0.004919819	0.03691838	0.001382609	-0.03317756	0.003968503	EAS
HG01867	HG01867	0.08696597	-0.2507253	-0.3165954	0.1411483	0.02207474	0.004611854	0.04212094	0.006380495	-0.03391718	0.00101818	EAS
HG01868	HG01868	0.08752582	-0.2561836	-0.3231631	0.1523981	0.01947572	0.00760514	0.03592952	0.009160444	-0.04231351	0.005342321	EAS
HG01869	HG01869	0.08943568	-0.2633521	-0.3215252	0.1529338	0.01887922	0.004857572	0.03577125	0.003461375	-0.03300196	0.002339171	EAS
HG01870	HG01870	0.08737465	-0.2543937	-0.315186	0.1496228	0.02156327	0.006674348	0.03308724	-0.001825449	-0.03462428	0.006856107	EAS
HG01871	HG01871	0.08288234	-0.2531463	-0.3185631	0.1439634	0.02558946	0.007038761	0.03608517	0.003329016	-0.0357724	0.003930268	EAS
HG01872	HG01872	0.08558834	-0.2520096	-0.3141445	0.1387529	0.01470943	0.005096453	0.0365709	0.008296582	-0.02380492	-0.0004467423	EAS
HG01873	HG01873	0.09062066	-0.2539689	-0.3192623	0.1520619	0.01998651	0.004006892	0.03608796	0.003002818	-0.03373231	0.001995121	EAS
HG01874	HG01874	0.08416117	-0.250058	-0.3180233	0.1467449	0.02158245	0.00484989	0.03897576	0.008679077	-0.02921473	0.0115259	EAS
HG01878	HG01878	0.08116638	-0.2541241	-0.3197921	0.1486576	0.01922973	0.01053944	0.03834371	0.006933228	-0.02843036	0.005893983	EAS
HG01882	HG01882	-0.636938	-0.1367101	0.1128162	-0.008729858	0.2997128	-0.1384756	-0.09481624	0.02091852	0.01479667	0.001667728	AFR
HG01885	HG01885	-0.6174504	-0.1210295	0.1122721	-0.01238286	0.2935826	-0.1346045	-0.08579814	0.01519331	0.01597261	0.002430799	AFR
HG01889	HG01889	-0.6414691	-0.1369558	0.1158805	-0.005003512	0.2982082	-0.1402042	-0.09495096	0.01811498	0.01505883	0.003552829	AFR
HG01896	HG01896	-0.6389162	-0.1397908	0.1120665	-0.004458897	0.3031855	-0.1433267	-0.08845164	0.02024561	0.01851279	0.00529343	AFR
HG01920	HG01920	0.2333938	-0.1861198	0.1552348	-0.05162929	-0.214571	-0.1051923	-0.07264807	-0.05510846	0.03678113	-0.01078511	AMR
HG01923	HG01923	0.2233381	-0.1807786	0.1426741	-0.04417319	-0.2004693	-0.09289043	-0.07362108	-0.03963194	0.03275593	-0.009630123	AMR
HG01926	HG01926	0.2390946	-0.1989064	0.1496971	-0.04393675	-0.2220524	-0.1099787	-0.07555274	-0.04705235	0.03086462	-0.008943784	AMR
HG01927	HG01927	0.2266141	-0.1723232	0.1462354	-0.05222754	-0.2081003	-0.09053166	-0.06929574	-0.03911678	0.03054	-0.007842845	AMR
HG01938	HG01938	0.2314047	-0.2000679	0.1522871	-0.04892485	-0.2187212	-0.1101387	-0.06778964	-0.04960029	0.03187361	-0.00858809	AMR
HG01951	HG01951	0.2151712	-0.1973753	0.1445529	-0.04940218	-0.2094747	-0.1067433	-0.06784959	-0.04624293	0.02984819	-0.0110551	AMR
HG01961	HG01961	0.2405599	-0.2004411	0.1586059	-0.0495724	-0.2236798	-0.1072575	-0.07157624	-0.04901906	0.03049848	-0.01082489	AMR
